"fa href","title","title href","discourse-tag","discourse-tag href","discourse-tags__tag-separator","discourse-tag 2","discourse-tag href 2","discourse-tags__tag-separator 2","discourse-tag 3","discourse-tag href 3","avatar src","latest href","avatar src 2","badge-posts href","number","number 2","post-activity href","relative-date","group-ds-students href","group-ds-students href 2","group-ds-students href 3","avatar src 3","group-ds-students href 4","avatar src 4","avatar src 5"
"","Wrong Score and Wrong Calculation in Dashboard","https://discourse.onlinedegree.iitm.ac.in/t/wrong-score-and-wrong-calculation-in-dashboard/173207","tds","https://discourse.onlinedegree.iitm.ac.in/tag/tds","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f2000008/48/12438_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/algsoch/48/111675_2.png","https://discourse.onlinedegree.iitm.ac.in/t/wrong-score-and-wrong-calculation-in-dashboard/173207/1","10","109","https://discourse.onlinedegree.iitm.ac.in/t/wrong-score-and-wrong-calculation-in-dashboard/173207/11","Apr 23","https://discourse.onlinedegree.iitm.ac.in/u/22f2000008","https://discourse.onlinedegree.iitm.ac.in/u/algsoch","https://discourse.onlinedegree.iitm.ac.in/u/haricharan","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/haricharan/48/130405_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2002424","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2002424/48/67137_2.png","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png"
"","Incorrect Final Score and Grade in TDS dashboard","https://discourse.onlinedegree.iitm.ac.in/t/incorrect-final-score-and-grade-in-tds-dashboard/173209","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/24f2006531/48/111700_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2004169/48/80983_2.png","https://discourse.onlinedegree.iitm.ac.in/t/incorrect-final-score-and-grade-in-tds-dashboard/173209/1","3","90","https://discourse.onlinedegree.iitm.ac.in/t/incorrect-final-score-and-grade-in-tds-dashboard/173209/4","Apr 23","https://discourse.onlinedegree.iitm.ac.in/u/24f2006531","https://discourse.onlinedegree.iitm.ac.in/u/23f2004169","https://discourse.onlinedegree.iitm.ac.in/u/23f2000599","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000599/48/66764_2.png",""
"","Error in GA5_q7","https://discourse.onlinedegree.iitm.ac.in/t/error-in-ga5-q7/173124","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f300327/48/91361_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/error-in-ga5-q7/173124/1","2","78","https://discourse.onlinedegree.iitm.ac.in/t/error-in-ga5-q7/173124/3","Apr 23","https://discourse.onlinedegree.iitm.ac.in/u/23f300327","","","","","",""
"","URGENT wrong score on dashboard","https://discourse.onlinedegree.iitm.ac.in/t/urgent-wrong-score-on-dashboard/173206","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/sonshre8585/48/66931_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2000599","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/urgent-wrong-score-on-dashboard/173206/1","4","79","https://discourse.onlinedegree.iitm.ac.in/t/urgent-wrong-score-on-dashboard/173206/5","Apr 22","https://discourse.onlinedegree.iitm.ac.in/u/sonshre8585","https://discourse.onlinedegree.iitm.ac.in/u/carlton","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000599/48/66764_2.png","","",""
"","A humble Request","https://discourse.onlinedegree.iitm.ac.in/t/a-humble-request/173211","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","grading","https://discourse.onlinedegree.iitm.ac.in/tag/grading","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3001832/48/97892_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2005702","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2005702/48/88240_2.png","https://discourse.onlinedegree.iitm.ac.in/t/a-humble-request/173211/1","1","87","https://discourse.onlinedegree.iitm.ac.in/t/a-humble-request/173211/3","Apr 22","https://discourse.onlinedegree.iitm.ac.in/u/22f3001832","","","","","",""
"","Queries regarding End Term exam solutions","https://discourse.onlinedegree.iitm.ac.in/t/queries-regarding-end-term-exam-solutions/172707","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","end-term-exam","https://discourse.onlinedegree.iitm.ac.in/tag/end-term-exam","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/24f2003130/48/132501_2.png","https://discourse.onlinedegree.iitm.ac.in/u/24f2003130","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/koustubhr/48/68167_2.png","https://discourse.onlinedegree.iitm.ac.in/t/queries-regarding-end-term-exam-solutions/172707/1","15","312","https://discourse.onlinedegree.iitm.ac.in/t/queries-regarding-end-term-exam-solutions/172707/16","Apr 21","https://discourse.onlinedegree.iitm.ac.in/u/koustubhr","https://discourse.onlinedegree.iitm.ac.in/u/swatikap","https://discourse.onlinedegree.iitm.ac.in/u/22f3000819","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/swatikap/48/66760_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3000819/48/66738_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/iamprasna/48/13977_2.png"
"","Error in requesting method","https://discourse.onlinedegree.iitm.ac.in/t/error-in-requesting-method/172916","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","tds-project-2","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-2","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3001315/48/90556_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3001315","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1001231/48/67068_2.png","https://discourse.onlinedegree.iitm.ac.in/t/error-in-requesting-method/172916/1","4","101","https://discourse.onlinedegree.iitm.ac.in/t/error-in-requesting-method/172916/6","Apr 21","https://discourse.onlinedegree.iitm.ac.in/u/23f1001231","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","","",""
"[object Object]","Are the grades released?","https://discourse.onlinedegree.iitm.ac.in/t/are-the-grades-released/173155","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000573/48/68306_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/are-the-grades-released/173155/1","2","82","https://discourse.onlinedegree.iitm.ac.in/t/are-the-grades-released/173155/3","Apr 21","https://discourse.onlinedegree.iitm.ac.in/u/23f2000573","https://discourse.onlinedegree.iitm.ac.in/u/21f2000709","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f2000709/48/134907_2.png","","",""
"[object Object]","Tds-official-Project1-discrepencies","https://discourse.onlinedegree.iitm.ac.in/t/tds-official-project1-discrepencies/171141","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-project-1","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-1",",","","","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/u/23f1001822","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1001822/48/66833_2.png","https://discourse.onlinedegree.iitm.ac.in/t/tds-official-project1-discrepencies/171141/1","466","1.9k","https://discourse.onlinedegree.iitm.ac.in/t/tds-official-project1-discrepencies/171141/489","Apr 20","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://discourse.onlinedegree.iitm.ac.in/u/22f2001389","https://discourse.onlinedegree.iitm.ac.in/u/23f2000599","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f2001389/48/12849_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3002723","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000599/48/66764_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3002723/48/110636_2.png"
"","Urgent Attn Needed: Project 2 Discrepency for GA2_q3 and GA1_q18","https://discourse.onlinedegree.iitm.ac.in/t/urgent-attn-needed-project-2-discrepency-for-ga2-q3-and-ga1-q18/173113","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1001231/48/67068_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f1001231","","https://discourse.onlinedegree.iitm.ac.in/t/urgent-attn-needed-project-2-discrepency-for-ga2-q3-and-ga1-q18/173113/1","0","66","https://discourse.onlinedegree.iitm.ac.in/t/urgent-attn-needed-project-2-discrepency-for-ga2-q3-and-ga1-q18/173113/1","Apr 20","","","","","","",""
"","Project 2 score discrepancy","https://discourse.onlinedegree.iitm.ac.in/t/project-2-score-discrepancy/172832","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3001011/48/66771_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2002745","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/priya5379/48/121211_2.png","https://discourse.onlinedegree.iitm.ac.in/t/project-2-score-discrepancy/172832/1","6","150","https://discourse.onlinedegree.iitm.ac.in/t/project-2-score-discrepancy/172832/7","Apr 20","https://discourse.onlinedegree.iitm.ac.in/u/22f3001011","https://discourse.onlinedegree.iitm.ac.in/u/priya5379","https://discourse.onlinedegree.iitm.ac.in/u/harris23","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2002745/48/66907_2.png","https://discourse.onlinedegree.iitm.ac.in/u/natavenu1595","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/harris23/48/70420_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/natavenu1595/48/68095_2.png"
"","[TDS Jan 2025 official announcement] All score discrepancies","https://discourse.onlinedegree.iitm.ac.in/t/tds-jan-2025-official-announcement-all-score-discrepancies/173025","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","","","","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/u/23f1002643","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/kartikay1/48/122728_2.png","https://discourse.onlinedegree.iitm.ac.in/t/tds-jan-2025-official-announcement-all-score-discrepancies/173025/1","6","152","https://discourse.onlinedegree.iitm.ac.in/t/tds-jan-2025-official-announcement-all-score-discrepancies/173025/7","Apr 19","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://discourse.onlinedegree.iitm.ac.in/u/kartikay1","https://discourse.onlinedegree.iitm.ac.in/u/22f2000526","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002643/48/66835_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3000819","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f2000526/48/15176_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3000819/48/66738_2.png"
"","Bonus Marks in TDS for Jan 25","https://discourse.onlinedegree.iitm.ac.in/t/bonus-marks-in-tds-for-jan-25/172246","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2004636/48/86136_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2000983","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/jkmadathil/48/100121_2.png","https://discourse.onlinedegree.iitm.ac.in/t/bonus-marks-in-tds-for-jan-25/172246/1","51","708","https://discourse.onlinedegree.iitm.ac.in/t/bonus-marks-in-tds-for-jan-25/172246/56","Apr 19","https://discourse.onlinedegree.iitm.ac.in/u/23f2004636","https://discourse.onlinedegree.iitm.ac.in/u/jkmadathil","https://discourse.onlinedegree.iitm.ac.in/u/akashkunwar","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000983/48/67405_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f300327","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/akashkunwar/48/45300_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f300327/48/91361_2.png"
"[object Object]","Evaluation Logs for Project 2","https://discourse.onlinedegree.iitm.ac.in/t/evaluation-logs-for-project-2/173028","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f300327/48/91361_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/t/evaluation-logs-for-project-2/173028/1","1","57","https://discourse.onlinedegree.iitm.ac.in/t/evaluation-logs-for-project-2/173028/2","Apr 18","https://discourse.onlinedegree.iitm.ac.in/u/23f300327","","","","","",""
"","Repeat course","https://discourse.onlinedegree.iitm.ac.in/t/repeat-course/171798","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","course-selection","https://discourse.onlinedegree.iitm.ac.in/tag/course-selection","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/sagan/48/95367_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/lakshaygarg654/48/129814_2.png","https://discourse.onlinedegree.iitm.ac.in/t/repeat-course/171798/1","5","231","https://discourse.onlinedegree.iitm.ac.in/t/repeat-course/171798/6","Apr 18","https://discourse.onlinedegree.iitm.ac.in/u/sagan","https://discourse.onlinedegree.iitm.ac.in/u/lakshaygarg654","https://discourse.onlinedegree.iitm.ac.in/u/22f3000639","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3000639/48/97349_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png",""
"[object Object]","GAA went from 103 to 100","https://discourse.onlinedegree.iitm.ac.in/t/gaa-went-from-103-to-100/172865","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f300327/48/91361_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/gaa-went-from-103-to-100/172865/1","5","100","https://discourse.onlinedegree.iitm.ac.in/t/gaa-went-from-103-to-100/172865/6","Apr 18","https://discourse.onlinedegree.iitm.ac.in/u/23f300327","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://discourse.onlinedegree.iitm.ac.in/u/22f3001315","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3001315/48/90556_2.png",""
"","Tds project 2 evaluation pending","https://discourse.onlinedegree.iitm.ac.in/t/tds-project-2-evaluation-pending/172915","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/kartikay1/48/122728_2.png","https://discourse.onlinedegree.iitm.ac.in/u/kartikay1","","https://discourse.onlinedegree.iitm.ac.in/t/tds-project-2-evaluation-pending/172915/1","0","45","https://discourse.onlinedegree.iitm.ac.in/t/tds-project-2-evaluation-pending/172915/1","Apr 17","","","","","","",""
"","Issue with TDS Project 2 – Score Assigned as 0 Despite Working Submission","https://discourse.onlinedegree.iitm.ac.in/t/issue-with-tds-project-2-score-assigned-as-0-despite-working-submission/172897","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/anshul-iitm-dsa/48/67354_2.png","https://discourse.onlinedegree.iitm.ac.in/u/anshul-iitm-dsa","","https://discourse.onlinedegree.iitm.ac.in/t/issue-with-tds-project-2-score-assigned-as-0-despite-working-submission/172897/1","0","47","https://discourse.onlinedegree.iitm.ac.in/t/issue-with-tds-project-2-score-assigned-as-0-despite-working-submission/172897/1","Apr 17","","","","","","",""
